ocel:eid,ocel:activity,ocel:timestamp,ocel:event_type,ocel:event_class,ocel:attr:stream:id,ocel:attr:stream:source,ocel:attr:stream:value,ocel:attr:concept:name,ocel:type:case_object
dc4039e9-cfc2-4d9d-8a42-4dd6b2955464,Start blood drawing machine,2024-09-12 16:26:10.712000+01:00,Start blood drawing machine,iot_event,Start blood drawing machine,Patient Left,Start,s3s6,['trace_3541fb6b']
09d0324c-dbb6-49a1-ac1f-78784ce007ee,Start blood drawing machine,2024-09-12 16:26:14.073000+01:00,Start blood drawing machine,iot_event,Start blood drawing machine,Patient Left,End,s3s6,['trace_3541fb6b']
d52e2e07-ff38-4d5a-9536-d91d32331b06,Monitor patient,2024-09-12 16:26:23.540000+01:00,Monitor patient,iot_event,Monitor patient,Patient Left,Start,s3s6,['trace_3541fb6b']
74218d24-bf9f-4af3-9103-43782c22c43c,Monitor patient,2024-09-12 16:26:26.762000+01:00,Monitor patient,iot_event,Monitor patient,Patient Left,End,s3s6,['trace_3541fb6b']
7fc5a095-5c02-4481-9320-9bc6d2a42aa0,Stop blood drawing machine,2024-09-12 16:26:29.354000+01:00,Stop blood drawing machine,iot_event,Stop blood drawing machine,Patient Left,Start,s3s6,['trace_3541fb6b']
f48c6f7c-b91d-4bbd-8205-92ef3cef3473,Stop blood drawing machine,2024-09-12 16:26:32.469000+01:00,Stop blood drawing machine,iot_event,Stop blood drawing machine,Patient Left,End,s3s6,['trace_3541fb6b']
3fbdec62-7743-458d-8003-aa1b0cf89a39,Remove needle,2024-09-12 16:26:38.906000+01:00,Remove needle,iot_event,Remove needle,Patient Left,Start,s3s6,['trace_3541fb6b']
9baacfa3-e266-4e97-92e5-92a5c1f36b49,Remove needle,2024-09-12 16:26:52.513000+01:00,Remove needle,iot_event,Remove needle,Patient Left,End,s3s6,['trace_3541fb6b']
9dd1e82c-7d68-4077-ae2b-0b5d31618e5e,Remove gloves and hand hygiene,2024-09-12 16:26:54.507000+01:00,Remove gloves and hand hygiene,iot_event,Remove gloves and hand hygiene,Patient Left,Start,s3s6,['trace_3541fb6b']
24347385-b4ce-459c-a791-17fac3aab2ec,Remove gloves and hand hygiene,2024-09-12 16:27:37.102000+01:00,Remove gloves and hand hygiene,iot_event,Remove gloves and hand hygiene,Patient Left,End,s3s6,['trace_3541fb6b']
bb823e07-78c0-4f9e-8556-41be08b2d37b,Donor check-out,2024-09-12 16:27:41.404000+01:00,Donor check-out,iot_event,Donor check-out,Patient Left,Start,s3s6,['trace_3541fb6b']
d413170b-86b1-4384-b084-db2ca5ad2456,Donor check-out,2024-09-12 16:27:46.470000+01:00,Donor check-out,iot_event,Donor check-out,Patient Left,End,s3s6,['trace_3541fb6b']
7a42a33f-548c-4aaa-b564-b56a3e102afd,Take out samples,2024-09-12 16:27:48.662000+01:00,Take out samples,iot_event,Take out samples,Patient Left,Start,s3s6,['trace_3541fb6b']
abd1ca21-c3fb-446f-ac63-2b9676b64147,Take out samples,2024-09-12 16:28:01.570000+01:00,Take out samples,iot_event,Take out samples,Patient Left,End,s3s6,['trace_3541fb6b']
42a43337-87b4-455b-a81b-dabe3a2a0f41,Hand hygiene,2024-09-12 16:28:03.445000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,Start,s3s6,['trace_3541fb6b']
949b2d97-33c9-4391-b435-d3ea7e6131f2,Hand hygiene,2024-09-12 16:28:44.025000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,End,s3s6,['trace_3541fb6b']
61206003-8da9-4cd0-89f8-0be5d6ad38bf,HCW check-out,2024-09-12 16:28:45.173000+01:00,HCW check-out,iot_event,HCW check-out,Patient Left,Start,s3s6,['trace_3541fb6b']
708d54fa-d999-4fa9-9c14-6bc5f526ad28,HCW check-out,2024-09-12 16:28:47.952000+01:00,HCW check-out,iot_event,HCW check-out,Patient Left,End,s3s6,['trace_3541fb6b']
d7bec165-af62-4ec3-8af4-833f716f5c11,Donor check-in,2024-09-12 16:30:40.980000+01:00,Donor check-in,iot_event,Donor check-in,Patient Left,Start,s3s7,['trace_da309b8c']
ac6aad53-899d-46f3-ba9a-b65a783c6d87,Donor check-in,2024-09-12 16:30:46.067000+01:00,Donor check-in,iot_event,Donor check-in,Patient Left,End,s3s7,['trace_da309b8c']
ae36a4ca-b4c0-4690-8c2b-67c60635dc5a,Donor check-in,2024-09-12 16:30:47.594000+01:00,Donor check-in,iot_event,Donor check-in,Patient Right,Start,s3s7,['trace_da309b8c']
e0e479dd-8d09-4972-958b-c2c62eb83588,Donor check-in,2024-09-12 16:30:50.386000+01:00,Donor check-in,iot_event,Donor check-in,Patient Right,End,s3s7,['trace_da309b8c']
923a7a8f-0def-43f5-be4b-b7b9c6b58e50,HCW check-in,2024-09-12 16:30:53.080000+01:00,HCW check-in,iot_event,HCW check-in,Patient Left,Start,s3s7,['trace_da309b8c']
6f2adf23-4cb2-42a9-bcde-6c144403c722,HCW check-in,2024-09-12 16:31:01.467000+01:00,HCW check-in,iot_event,HCW check-in,Patient Left,End,s3s7,['trace_da309b8c']
3d2e94ce-c596-4ac9-a227-4311e86dbef6,Hand hygiene,2024-09-12 16:31:04.560000+01:00,Hand hygiene,iot_event,Hand hygiene,nan,Start,s3s7,['trace_da309b8c']
debba754-e7ed-400e-9864-beb79eb44284,Hand hygiene,2024-09-12 16:31:31.662000+01:00,Hand hygiene,iot_event,Hand hygiene,nan,End,s3s7,['trace_da309b8c']
6b95f765-ef64-41d9-a1bb-4758aaec7527,Check blood drawing machine,2024-09-12 16:31:33.691000+01:00,Check blood drawing machine,iot_event,Check blood drawing machine,Patient Left,Start,s3s7,['trace_da309b8c']
8b9faad4-054f-43f3-9aaf-68d1b576641d,Check blood drawing machine,2024-09-12 16:31:38.114000+01:00,Check blood drawing machine,iot_event,Check blood drawing machine,Patient Left,End,s3s7,['trace_da309b8c']
a0729735-0f6c-48a9-a8ae-0448cde61cad,Apply tourniquet,2024-09-12 16:31:43.573000+01:00,Apply tourniquet,iot_event,Apply tourniquet,Patient Left,Start,s3s7,['trace_da309b8c']
d9a16929-d9d3-41a4-8132-128e4a804138,Apply tourniquet,2024-09-12 16:31:51.483000+01:00,Apply tourniquet,iot_event,Apply tourniquet,Patient Left,End,s3s7,['trace_da309b8c']
0ecfd1be-2936-46cb-9932-142b5344f65c,Hand hygiene and wear gloves,2024-09-12 16:31:53.289000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,nan,Start,s3s7,['trace_da309b8c']
e9d2a7c6-60b2-4d43-9678-cae8150659d7,Hand hygiene and wear gloves,2024-09-12 16:32:43.562000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,nan,End,s3s7,['trace_da309b8c']
7e0ed067-ee5a-43db-9bcb-04b8c5082123,Disinfect injection site,2024-09-12 16:32:44.098000+01:00,Disinfect injection site,iot_event,Disinfect injection site,Patient Left,Start,s3s7,['trace_da309b8c']
0c655bb9-812b-4ff3-bdc9-3ed5ffa9a7d7,Disinfect injection site,2024-09-12 16:32:56.761000+01:00,Disinfect injection site,iot_event,Disinfect injection site,Patient Left,End,s3s7,['trace_da309b8c']
1a51a99b-3076-4cc8-89be-8f4d774bd46f,Insert needle,2024-09-12 16:33:00.356000+01:00,Insert needle,iot_event,Insert needle,Patient Left,Start,s3s7,['trace_da309b8c']
b41bde6d-f203-4df0-b0c7-77cad1f85cf8,Insert needle,2024-09-12 16:33:11.834000+01:00,Insert needle,iot_event,Insert needle,Patient Left,End,s3s7,['trace_da309b8c']
e68ed6c1-db63-4076-a56f-2edc28b80c0f,Remove tourniquet,2024-09-12 16:33:18.823000+01:00,Remove tourniquet,iot_event,Remove tourniquet,Patient Left,Start,s3s7,['trace_da309b8c']
ed2099d6-0a7a-4e02-a235-02c57088c568,Remove tourniquet,2024-09-12 16:33:24.145000+01:00,Remove tourniquet,iot_event,Remove tourniquet,Patient Left,End,s3s7,['trace_da309b8c']
97c53856-f585-47b1-9264-fd111fc95060,Start blood drawing machine,2024-09-12 16:33:26.850000+01:00,Start blood drawing machine,iot_event,Start blood drawing machine,Patient Left,Start,s3s7,['trace_da309b8c']
9b6eba22-5096-451b-b557-cd4f76105c0f,Start blood drawing machine,2024-09-12 16:33:29.370000+01:00,Start blood drawing machine,iot_event,Start blood drawing machine,Patient Left,End,s3s7,['trace_da309b8c']
2a4563bc-a9ff-40b8-9c11-53944cde9cb4,"Remove gloves, dispose of gloves, and hand hygiene",2024-09-12 16:33:31.624000+01:00,"Remove gloves, dispose of gloves, and hand hygiene",iot_event,"Remove gloves, dispose of gloves, and hand hygiene",nan,Start,s3s7,['trace_da309b8c']
5ccd5632-cfeb-46cc-996c-7cb192f2c605,"Remove gloves, dispose of gloves, and hand hygiene",2024-09-12 16:34:10.534000+01:00,"Remove gloves, dispose of gloves, and hand hygiene",iot_event,"Remove gloves, dispose of gloves, and hand hygiene",nan,End,s3s7,['trace_da309b8c']
6b76315b-eb9f-46b9-914c-d62be7f38e89,Check blood drawing machine,2024-09-12 16:34:12.174000+01:00,Check blood drawing machine,iot_event,Check blood drawing machine,Patient Right,Start,s3s7,['trace_da309b8c']
3b2f6fb1-26fd-4de3-9fbd-fc8dd0bc4caa,Check blood drawing machine,2024-09-12 16:34:16.707000+01:00,Check blood drawing machine,iot_event,Check blood drawing machine,Patient Right,End,s3s7,['trace_da309b8c']
c42e2f90-ce33-47e5-adbd-188c8511a3d9,Apply tourniquet,2024-09-12 16:34:20.925000+01:00,Apply tourniquet,iot_event,Apply tourniquet,Patient Right,Start,s3s7,['trace_da309b8c']
1e3d55c5-e652-457d-96e8-4627bdc825e8,Apply tourniquet,2024-09-12 16:34:27.160000+01:00,Apply tourniquet,iot_event,Apply tourniquet,Patient Right,End,s3s7,['trace_da309b8c']
8e936831-6318-4ab9-aba7-42d0aa44f51c,Hand hygiene and wear gloves,2024-09-12 16:34:28.854000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,nan,Start,s3s7,['trace_da309b8c']
d7041533-4b8c-43b6-a30c-f994b626385f,Hand hygiene and wear gloves,2024-09-12 16:35:26.246000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,nan,End,s3s7,['trace_da309b8c']
508faf14-290f-408d-aa7b-630cd66af8ad,Disinfect injection site,2024-09-12 16:35:26.974000+01:00,Disinfect injection site,iot_event,Disinfect injection site,Patient Right,Start,s3s7,['trace_da309b8c']
d0596f28-b79d-480f-852d-7c149c9ee549,Disinfect injection site,2024-09-12 16:35:33.881000+01:00,Disinfect injection site,iot_event,Disinfect injection site,Patient Right,End,s3s7,['trace_da309b8c']
7517a88f-14a3-4c91-9f9b-5ac08b8eeea4,Insert needle,2024-09-12 16:35:39.976000+01:00,Insert needle,iot_event,Insert needle,Patient Right,Start,s3s7,['trace_da309b8c']
829d4ad9-5412-4fde-8ee9-574c8ea53523,Insert needle,2024-09-12 16:35:49.724000+01:00,Insert needle,iot_event,Insert needle,Patient Right,End,s3s7,['trace_da309b8c']
9f1c933e-5501-4b80-956f-80534aa12c65,Remove tourniquet,2024-09-12 16:35:50.187000+01:00,Remove tourniquet,iot_event,Remove tourniquet,Patient Right,Start,s3s7,['trace_da309b8c']
2197a0a3-0d6c-4d70-aaf3-48fae22c02f8,Remove tourniquet,2024-09-12 16:35:55.751000+01:00,Remove tourniquet,iot_event,Remove tourniquet,Patient Right,End,s3s7,['trace_da309b8c']
eac37aec-1027-4ed0-91c6-2e499a76a7c8,Start blood drawing machine,2024-09-12 16:36:00.392000+01:00,Start blood drawing machine,iot_event,Start blood drawing machine,Patient Right,Start,s3s7,['trace_da309b8c']
6d0bb951-2d43-4a14-828b-f1e199381f22,Start blood drawing machine,2024-09-12 16:36:01.526000+01:00,Start blood drawing machine,iot_event,Start blood drawing machine,Patient Right,End,s3s7,['trace_da309b8c']
31268394-5aed-4184-9400-31200bad5d98,Monitor patient,2024-09-12 16:36:13.838000+01:00,Monitor patient,iot_event,Monitor patient,Patient Right,Start,s3s7,['trace_da309b8c']
c0a015ae-ab99-41b4-b427-0f180beec1ba,Monitor patient,2024-09-12 16:36:21.237000+01:00,Monitor patient,iot_event,Monitor patient,Patient Right,End,s3s7,['trace_da309b8c']
945d499e-451d-470e-adef-e70ad891b90b,Stop blood drawing machine,2024-09-12 16:36:27.321000+01:00,Stop blood drawing machine,iot_event,Stop blood drawing machine,Patient Right,Start,s3s7,['trace_da309b8c']
8200dd1a-53b7-4fe6-bc27-602ab063157a,Stop blood drawing machine,2024-09-12 16:36:29.737000+01:00,Stop blood drawing machine,iot_event,Stop blood drawing machine,Patient Right,End,s3s7,['trace_da309b8c']
237de754-e105-436b-9765-38a0ddeeb995,Remove needle,2024-09-12 16:36:32.985000+01:00,Remove needle,iot_event,Remove needle,Patient Right,Start,s3s7,['trace_da309b8c']
b0c097a1-348e-4cd5-9a75-61f9af7a36ba,Remove needle,2024-09-12 16:36:45.422000+01:00,Remove needle,iot_event,Remove needle,Patient Right,End,s3s7,['trace_da309b8c']
0505cc2f-8140-4f30-ab54-2272f55fe72c,"Remove gloves, dispose of gloves, and hand hygiene",2024-09-12 16:36:46.325000+01:00,"Remove gloves, dispose of gloves, and hand hygiene",iot_event,"Remove gloves, dispose of gloves, and hand hygiene",nan,Start,s3s7,['trace_da309b8c']
7c8e1a7b-8523-407e-b575-865c331f60d8,"Remove gloves, dispose of gloves, and hand hygiene",2024-09-12 16:37:19.904000+01:00,"Remove gloves, dispose of gloves, and hand hygiene",iot_event,"Remove gloves, dispose of gloves, and hand hygiene",nan,End,s3s7,['trace_da309b8c']
7eeafb1e-194a-499a-9cde-1c8990ee7c80,Donor check-out,2024-09-12 16:37:22.879000+01:00,Donor check-out,iot_event,Donor check-out,Patient Right,Start,s3s7,['trace_da309b8c']
f39aa5a0-1f9f-42c4-8fec-6c4fb4ca0874,Donor check-out,2024-09-12 16:37:26.086000+01:00,Donor check-out,iot_event,Donor check-out,Patient Right,End,s3s7,['trace_da309b8c']
a656b9b2-172f-4dd3-ba0d-680ebfa563f8,Take out samples,2024-09-12 16:37:27.366000+01:00,Take out samples,iot_event,Take out samples,Patient Right,Start,s3s7,['trace_da309b8c']
6e1bd784-ab16-4308-9e04-05517d830b16,Take out samples,2024-09-12 16:37:34.780000+01:00,Take out samples,iot_event,Take out samples,Patient Right,End,s3s7,['trace_da309b8c']
ee112036-58bb-4e46-9490-be44b081809a,Hand hygiene and wear gloves,2024-09-12 16:37:41.634000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,nan,Start,s3s7,['trace_da309b8c']
5c7f8de2-aefa-47c3-a1a7-c1194555a8e9,Hand hygiene and wear gloves,2024-09-12 16:38:24.971000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,nan,End,s3s7,['trace_da309b8c']
df29433b-d8ec-4820-894c-9830ba9bc703,Stop blood drawing machine,2024-09-12 16:38:29.283000+01:00,Stop blood drawing machine,iot_event,Stop blood drawing machine,Patient Left,Start,s3s7,['trace_da309b8c']
be13f6de-8330-4666-81c1-50a2322c3337,Stop blood drawing machine,2024-09-12 16:38:30.046000+01:00,Stop blood drawing machine,iot_event,Stop blood drawing machine,Patient Left,End,s3s7,['trace_da309b8c']
744006ae-905d-4f12-aed3-3f8de97c7724,Monitor patient,2024-09-12 16:38:26.497000+01:00,Monitor patient,iot_event,Monitor patient,Patient Left,Start,s3s7,['trace_da309b8c']
3b027fd0-6dff-4abd-8e0c-6ddbdda4867e,Monitor patient,2024-09-12 16:38:30.690000+01:00,Monitor patient,iot_event,Monitor patient,Patient Left,End,s3s7,['trace_da309b8c']
92938a52-d479-4b7b-9ad1-2fc2d06f6cdf,Remove needle,2024-09-12 16:38:32.286000+01:00,Remove needle,iot_event,Remove needle,Patient Left,Start,s3s7,['trace_da309b8c']
91050e8c-df54-40cf-bea2-c05556aa05dc,Remove needle,2024-09-12 16:38:41.652000+01:00,Remove needle,iot_event,Remove needle,Patient Left,End,s3s7,['trace_da309b8c']
e97d2d73-7221-4bef-99c1-3451b379a1f5,"Remove gloves, dispose of gloves, and hand hygiene",2024-09-12 16:38:42.574000+01:00,"Remove gloves, dispose of gloves, and hand hygiene",iot_event,"Remove gloves, dispose of gloves, and hand hygiene",nan,Start,s3s7,['trace_da309b8c']
bcf667c8-a0e8-4656-bd26-ec68cc21ec53,"Remove gloves, dispose of gloves, and hand hygiene",2024-09-12 16:39:18.018000+01:00,"Remove gloves, dispose of gloves, and hand hygiene",iot_event,"Remove gloves, dispose of gloves, and hand hygiene",nan,End,s3s7,['trace_da309b8c']
74a7a67a-b772-4c34-a8cf-c4bb7a1ec400,Donor check-out,2024-09-12 16:39:19.399000+01:00,Donor check-out,iot_event,Donor check-out,Patient Left,Start,s3s7,['trace_da309b8c']
e7c9a732-a5c6-4918-9df2-c6f815518e31,Donor check-out,2024-09-12 16:39:21.951000+01:00,Donor check-out,iot_event,Donor check-out,Patient Left,End,s3s7,['trace_da309b8c']
a05bfb58-232f-4a44-a4fa-41ab31d35d04,Take out samples,2024-09-12 16:39:23.416000+01:00,Take out samples,iot_event,Take out samples,Patient Left,Start,s3s7,['trace_da309b8c']
44e8f112-c7de-47db-a133-f2f43afa36c1,Take out samples,2024-09-12 16:39:31.391000+01:00,Take out samples,iot_event,Take out samples,Patient Left,End,s3s7,['trace_da309b8c']
a61022df-7ae6-44ad-8188-5f3b12d62e3d,Hand hygiene,2024-09-12 16:39:35.935000+01:00,Hand hygiene,iot_event,Hand hygiene,nan,Start,s3s7,['trace_da309b8c']
e4cc987f-fbf0-4eee-8b26-d8870d84b518,Hand hygiene,2024-09-12 16:40:01.463000+01:00,Hand hygiene,iot_event,Hand hygiene,nan,End,s3s7,['trace_da309b8c']
8f3e562b-1513-4175-978a-1f3c37440202,HCW check-out,2024-09-12 16:40:02.686000+01:00,HCW check-out,iot_event,HCW check-out,Patient Left,Start,s3s7,['trace_da309b8c']
2c8e66df-3843-494d-aa26-0d72dcf40a6e,HCW check-out,2024-09-12 16:40:04.787000+01:00,HCW check-out,iot_event,HCW check-out,Patient Left,End,s3s7,['trace_da309b8c']
1d970bf2-81be-4654-9bfb-22615c8ed874,Donor check-in,2024-09-12 16:41:29.545000+01:00,Donor check-in,iot_event,Donor check-in,Patient Left,Start,s3s8,['trace_48de36ab']
8923035b-3d4d-4d0d-bd2c-3f3bcddb0fba,Donor check-in,2024-09-12 16:41:36.363000+01:00,Donor check-in,iot_event,Donor check-in,Patient Left,End,s3s8,['trace_48de36ab']
ee8f0c8a-74ae-480f-95f3-d0839f4321b4,HCW check-in,2024-09-12 16:41:38.728000+01:00,HCW check-in,iot_event,HCW check-in,Patient Left,Start,s3s8,['trace_48de36ab']
e2f7cbe9-2c26-4c63-ad24-2c363b747ca3,HCW check-in,2024-09-12 16:41:42.816000+01:00,HCW check-in,iot_event,HCW check-in,Patient Left,End,s3s8,['trace_48de36ab']
7a25de07-6d24-4772-b0a0-848dc93a2693,Hand hygiene,2024-09-12 16:41:43.801000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,Start,s3s8,['trace_48de36ab']
87b5a2e5-7892-4d39-9db9-49e748e14d5a,Hand hygiene,2024-09-12 16:42:01.364000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,End,s3s8,['trace_48de36ab']
447bcba6-6c15-4694-b220-962a37eb81eb,Check blood drawing machine,2024-09-12 16:42:02.414000+01:00,Check blood drawing machine,iot_event,Check blood drawing machine,Patient Left,Start,s3s8,['trace_48de36ab']
6b756399-53f1-4047-914e-50d2377cae70,Check blood drawing machine,2024-09-12 16:42:07.468000+01:00,Check blood drawing machine,iot_event,Check blood drawing machine,Patient Left,End,s3s8,['trace_48de36ab']
a7553fcc-c706-40c9-aab2-2eaf406db929,Disturbance,2024-09-12 16:42:14.108000+01:00,Disturbance,iot_event,Disturbance,Patient Left,Start,s3s8,['trace_48de36ab']
d5ab9784-272c-4cf0-ba2e-cd27926f629c,Disturbance,2024-09-12 16:42:16.040000+01:00,Disturbance,iot_event,Disturbance,Patient Left,End,s3s8,['trace_48de36ab']
87ed9852-12c9-4992-8005-b949fbc147b7,Hand hygiene,2024-09-12 16:42:17.853000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,Start,s3s8,['trace_48de36ab']
72e99b9c-1711-4316-af58-2f34874ac39c,Hand hygiene,2024-09-12 16:42:36.125000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,End,s3s8,['trace_48de36ab']
c125771b-3f92-406c-a6b3-feb4eab7a116,Apply tourniquet,2024-09-12 16:42:38.268000+01:00,Apply tourniquet,iot_event,Apply tourniquet,Patient Left,Start,s3s8,['trace_48de36ab']
e7081cf0-fcc7-4112-b4e5-1eccb43d6bb1,Apply tourniquet,2024-09-12 16:42:44.957000+01:00,Apply tourniquet,iot_event,Apply tourniquet,Patient Left,End,s3s8,['trace_48de36ab']
f83736ee-c818-4af8-b938-01be4a2081ed,Hand hygiene and wear gloves,2024-09-12 16:42:47.434000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,Patient Left,Start,s3s8,['trace_48de36ab']
911b4d26-9d36-42c5-bacb-9eb7911094e9,Hand hygiene and wear gloves,2024-09-12 16:43:28.341000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,Patient Left,End,s3s8,['trace_48de36ab']
1e7a5fdb-4f58-48f8-b8b3-cb600ca44902,Disinfect injection site,2024-09-12 16:43:29.415000+01:00,Disinfect injection site,iot_event,Disinfect injection site,Patient Left,Start,s3s8,['trace_48de36ab']
8084d9fb-3532-4376-b98f-76505653408a,Disinfect injection site,2024-09-12 16:43:41.848000+01:00,Disinfect injection site,iot_event,Disinfect injection site,Patient Left,End,s3s8,['trace_48de36ab']
15c0590c-ccf5-46a5-ac22-3df72e1e64fa,Insert needle,2024-09-12 16:43:44.827000+01:00,Insert needle,iot_event,Insert needle,Patient Left,Start,s3s8,['trace_48de36ab']
f0114d1e-169a-4848-ad78-6b8705d654e2,Insert needle,2024-09-12 16:43:54.696000+01:00,Insert needle,iot_event,Insert needle,Patient Left,End,s3s8,['trace_48de36ab']
e40f89fc-e08f-457e-a695-ce050f4ae386,Remove tourniquet,2024-09-12 16:44:01.373000+01:00,Remove tourniquet,iot_event,Remove tourniquet,Patient Left,Start,s3s8,['trace_48de36ab']
5a9c101c-5c33-4d25-a99e-df1e84a05edf,Remove tourniquet,2024-09-12 16:44:05.005000+01:00,Remove tourniquet,iot_event,Remove tourniquet,Patient Left,End,s3s8,['trace_48de36ab']
8576f23b-1f31-4f9d-a5b1-543cbd8b89e5,Start blood drawing machine,2024-09-12 16:44:07.767000+01:00,Start blood drawing machine,iot_event,Start blood drawing machine,Patient Left,Start,s3s8,['trace_48de36ab']
5863a924-ca01-42f9-837b-d9554bda8f55,Start blood drawing machine,2024-09-12 16:44:11.415000+01:00,Start blood drawing machine,iot_event,Start blood drawing machine,Patient Left,End,s3s8,['trace_48de36ab']
213e6579-c347-46b7-b9a7-56815baa156f,Monitor patient,2024-09-12 16:44:17.253000+01:00,Monitor patient,iot_event,Monitor patient,Patient Left,Start,s3s8,['trace_48de36ab']
67e48e54-ad7b-47e6-a18d-b985ca213976,Monitor patient,2024-09-12 16:44:20.641000+01:00,Monitor patient,iot_event,Monitor patient,Patient Left,End,s3s8,['trace_48de36ab']
66c69db3-4281-4075-9826-079e583cf2b3,Stop blood drawing machine,2024-09-12 16:44:24.754000+01:00,Stop blood drawing machine,iot_event,Stop blood drawing machine,Patient Left,Start,s3s8,['trace_48de36ab']
84b32ec1-9ec1-46f9-b3b8-8e16b820cea5,Stop blood drawing machine,2024-09-12 16:44:27.702000+01:00,Stop blood drawing machine,iot_event,Stop blood drawing machine,Patient Left,End,s3s8,['trace_48de36ab']
56caff97-8970-43a7-a0b5-8f2cbf9dbd44,Remove needle,2024-09-12 16:44:31.885000+01:00,Remove needle,iot_event,Remove needle,Patient Left,Start,s3s8,['trace_48de36ab']
8462b29f-89da-4631-9b83-e8c9c06bc395,Remove needle,2024-09-12 16:44:40.683000+01:00,Remove needle,iot_event,Remove needle,Patient Left,End,s3s8,['trace_48de36ab']
deae5b3d-de4d-4939-a6e2-0596a3296d68,Remove gloves and hand hygiene,2024-09-12 16:44:43.915000+01:00,Remove gloves and hand hygiene,iot_event,Remove gloves and hand hygiene,Patient Left,Start,s3s8,['trace_48de36ab']
8445f15c-75cb-459a-9070-ac2d3c61af5a,Remove gloves and hand hygiene,2024-09-12 16:45:13.950000+01:00,Remove gloves and hand hygiene,iot_event,Remove gloves and hand hygiene,Patient Left,End,s3s8,['trace_48de36ab']
b62abaeb-6d13-4603-ad85-3c67113a1ce8,Donor check-out,2024-09-12 16:45:15.342000+01:00,Donor check-out,iot_event,Donor check-out,Patient Left,Start,s3s8,['trace_48de36ab']
e418d259-e4bf-4045-bb08-9a39457bc822,Donor check-out,2024-09-12 16:45:20.565000+01:00,Donor check-out,iot_event,Donor check-out,Patient Left,End,s3s8,['trace_48de36ab']
a548ace1-a36d-481a-b228-94272af1a607,Take out samples,2024-09-12 16:45:23.293000+01:00,Take out samples,iot_event,Take out samples,Patient Left,Start,s3s8,['trace_48de36ab']
82a64925-e0ad-4292-b311-8c0db06d1544,Take out samples,2024-09-12 16:45:31.707000+01:00,Take out samples,iot_event,Take out samples,Patient Left,End,s3s8,['trace_48de36ab']
ffdeac78-b8c0-47b0-a70a-3013b4620905,Hand hygiene,2024-09-12 16:45:33.079000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,Start,s3s8,['trace_48de36ab']
4b3cbe8c-eb1d-451d-b76f-4ccc212e26d0,Hand hygiene,2024-09-12 16:45:58.825000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,End,s3s8,['trace_48de36ab']
08410eda-49e0-4849-abdb-86b90d0d11eb,HCW check-out,2024-09-12 16:45:59.723000+01:00,HCW check-out,iot_event,HCW check-out,Patient Left,Start,s3s8,['trace_48de36ab']
9ac4dd69-8fd2-4f04-aab8-b3d98c872372,HCW check-out,2024-09-12 16:46:02.883000+01:00,HCW check-out,iot_event,HCW check-out,Patient Left,End,s3s8,['trace_48de36ab']
